Scenario,LoadLevel,BrownLignite,CCGT_1,CCGT_2,CCGT_3,CCGT_4,DomesticCoal_Anthracite,ESS1,ESS2,ImportedCoal_Bituminous,ImportedCoal_SubBituminous,Nuclear1,Nuclear2,OCGT_1,OCGT_2,OCGT_3,SolarPV_1,SolarPV_2,WindFarm_1,WindFarm_2
sc02,01-05 02:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,53.952192,80.928288
sc02,01-05 03:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,54.068064,81.102096
sc02,01-05 04:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,51.19459200000001,76.791888
sc02,01-05 05:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,0.0,50.0,109.39092900000003,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,48.6984,73.0476
sc02,01-05 06:00:00+01:00,81.18208300000018,400.0,400.0,400.0,534.0,0.0,100.0,50.0,116.60000000000002,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,57.163776,85.74566400000002
sc02,01-05 07:00:00+01:00,121.89999999999999,400.0,400.0,400.0,534.0,0.0,100.0,50.0,116.60000000000002,90.2,300.0,300.0,23.910248000000202,0.0,0.0,0.0,0.0,66.26808,99.40212
sc02,01-05 08:00:00+01:00,121.89999999999999,400.0,400.0,400.0,534.0,0.0,100.0,50.0,116.60000000000002,90.2,300.0,300.0,84.71627400000061,0.0,0.0,0.520365,0.34691000000000005,75.829872,113.744808
sc02,01-05 09:00:00+01:00,121.89999999999999,400.0,400.0,400.0,534.0,0.0,100.0,50.0,116.60000000000002,90.2,300.0,300.0,117.03668200000097,0.0,0.0,10.418475,6.94565,76.707072,115.060608
sc02,01-05 10:00:00+01:00,121.89999999999999,400.0,400.0,400.0,534.0,0.0,100.0,50.0,116.60000000000002,90.2,300.0,300.0,105.90207000000075,0.0,0.0,26.335545000000003,17.55703,70.761936,106.14290400000002
sc02,01-05 11:00:00+01:00,121.89999999999999,400.0,400.0,400.0,534.0,0.0,100.0,50.0,116.60000000000002,90.2,300.0,300.0,68.04243100000075,0.0,0.0,35.618745,23.74583,62.651808,93.97771200000001
sc02,01-05 12:00:00+01:00,121.89999999999999,400.0,400.0,400.0,534.0,0.0,100.0,50.0,116.60000000000002,90.2,300.0,300.0,35.176051000000555,0.0,0.0,39.994665,26.66311,58.069248,87.103872
sc02,01-05 13:00:00+01:00,121.89999999999999,400.0,400.0,400.0,534.0,0.0,100.0,50.0,116.60000000000002,81.84359700000012,300.0,300.0,0.0,0.0,0.0,41.348445,27.565630000000002,59.994048,89.991072
sc02,01-05 14:00:00+01:00,121.89999999999999,400.0,400.0,400.0,534.0,0.0,100.0,50.0,116.60000000000002,90.2,300.0,300.0,1.7269540000002386,0.0,0.0,39.72024,26.48016,63.005136,94.50770400000002
sc02,01-05 15:00:00+01:00,121.89999999999999,400.0,400.0,400.0,534.0,0.0,100.0,50.0,116.60000000000002,90.2,300.0,300.0,74.5802760000003,0.0,0.0,34.19092500000001,22.79395,62.872224,94.308336
sc02,01-05 16:00:00+01:00,121.89999999999999,400.0,400.0,400.0,534.0,0.0,100.0,50.0,116.60000000000002,90.2,300.0,300.0,161.83362000000068,0.0,0.0,21.650940000000002,14.43396,63.752592,95.628888
sc02,01-05 17:00:00+01:00,121.89999999999999,400.0,400.0,400.0,534.0,0.0,100.0,50.0,116.60000000000002,90.2,300.0,300.0,185.49337500000084,0.0,0.0,5.187135,3.45809,67.26456,100.89684
sc02,01-05 18:00:00+01:00,121.89999999999999,400.0,400.0,400.0,534.0,0.0,100.0,50.0,116.60000000000002,90.2,300.0,300.0,91.84014800000097,0.0,0.0,0.0,0.0,77.643072,116.464608
sc02,01-05 19:00:00+01:00,74.37248999999969,400.0,400.0,400.0,534.0,0.0,100.0,50.0,116.60000000000002,90.2,300.0,300.0,0.0,0.0,0.0,0.0,0.0,84.30600000000001,126.45900000000002
sc02,01-05 20:00:00+01:00,39.994346000000405,400.0,400.0,400.0,534.0,0.0,100.0,50.0,116.60000000000002,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,83.215344,124.823016
sc02,01-05 21:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,32.02767200000023,50.0,116.60000000000002,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,82.32446400000002,123.486696
sc02,01-05 22:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,0.0,48.741344000000296,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,87.80740800000001,131.711112
sc02,01-05 23:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,101.187792,151.781688
sc02,01-06 00:00:00+01:00,0.0,400.0,400.0,299.87382200000013,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,113.4552,170.1828
sc02,01-06 01:00:00+01:00,0.0,400.0,400.0,180.52613699999975,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,129.048048,193.572072
sc02,01-06 02:00:00+01:00,0.0,400.0,400.0,100.61093300000002,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,134.75496,202.13244
sc02,01-06 03:00:00+01:00,0.0,400.0,400.0,36.67915700000002,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,143.988144,215.982216
sc02,01-06 04:00:00+01:00,0.0,400.0,399.11800600000026,0.0,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,153.897696,230.846544
sc02,01-06 05:00:00+01:00,0.0,400.0,400.0,45.78656700000017,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,157.729056,236.593584
sc02,01-06 06:00:00+01:00,0.0,400.0,400.0,120.32582400000003,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,161.86176,242.79264
sc02,01-06 07:00:00+01:00,0.0,400.0,400.0,234.61731800000018,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,157.71072,236.56608
sc02,01-06 08:00:00+01:00,0.0,400.0,400.0,354.98363799999953,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.5016750000000001,0.33445,158.747856,238.121784
sc02,01-06 09:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,7.620225,5.08015,151.7088,227.5632
sc02,01-06 10:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,0.0,2.0005780000006412,0.0,0.0,300.0,300.0,0.0,0.0,0.0,20.220690000000005,13.48046,120.049776,180.074664
sc02,01-06 11:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,0.0,35.908804500252245,16.674032499747526,0.0,300.0,300.0,0.0,0.0,0.0,28.02396,18.68264,94.001376,141.002064
sc02,01-06 12:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,0.0,29.982375000000673,0.0,0.0,300.0,300.0,0.0,0.0,0.0,31.23405,20.822700000000005,82.115424,123.173136
sc02,01-06 13:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,32.739165,21.82611,82.522224,123.783336
sc02,01-06 14:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,0.0,1.0965770000000985,0.0,0.0,300.0,300.0,0.0,0.0,0.0,32.044995,21.363330000000005,86.37446400000002,129.561696
sc02,01-06 15:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,0.0,50.0,59.24036700000068,0.0,300.0,300.0,0.0,0.0,0.0,27.730395,18.48693,80.604528,120.906792
sc02,01-06 16:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,88.93414500000041,50.0,116.60000000000002,0.0,300.0,300.0,0.0,0.0,0.0,17.096505,11.39767,77.006928,115.51039200000001
sc02,01-06 17:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,100.0,50.0,116.60000000000002,86.61227400000027,300.0,300.0,0.0,0.0,0.0,3.83139,2.55426,71.492544,107.238816
sc02,01-06 18:00:00+01:00,23.06790200000053,400.0,400.0,400.0,534.0,0.0,100.0,50.0,116.60000000000002,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,77.329488,115.994232
sc02,01-06 19:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,4.58906400000092,50.0,116.60000000000002,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,90.285024,135.427536
sc02,01-06 20:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,0.0,0.0,32.95094600000048,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,109.89302400000001,164.839536
sc02,01-06 21:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,125.319792,187.979688
sc02,01-06 22:00:00+01:00,0.0,400.0,400.0,352.1647400000001,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,124.45939200000001,186.689088
sc02,01-06 23:00:00+01:00,0.0,400.0,400.0,231.48336600000042,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,122.03880000000001,183.0582
sc02,01-07 00:00:00+01:00,0.0,400.0,400.0,173.96014299999973,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,111.629952,167.44492800000003
sc02,01-07 01:00:00+01:00,0.0,400.0,400.0,138.66067400000026,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,92.168592,138.252888
sc02,01-07 02:00:00+01:00,0.0,400.0,400.0,129.2541759999999,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,71.435088,107.152632
sc02,01-07 03:00:00+01:00,0.0,400.0,400.0,145.7366040000003,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,50.05296,75.07944
sc02,01-07 04:00:00+01:00,0.0,400.0,400.0,164.12156899999997,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,34.474992,51.712488
sc02,01-07 05:00:00+01:00,0.0,400.0,400.0,209.48914299999987,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,29.043696,43.565544
sc02,01-07 06:00:00+01:00,0.0,400.0,400.0,265.5866659999999,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,31.383792,47.075688
sc02,01-07 07:00:00+01:00,0.0,400.0,400.0,321.48752700000017,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,42.298896,63.448344000000006
sc02,01-07 08:00:00+01:00,0.0,400.0,400.0,398.85927700000036,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.296685,0.19779,56.31648,84.47472
sc02,01-07 09:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,5.73813,3.82542,52.982448,79.473672
sc02,01-07 10:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,0.0,0.0,56.870802000000275,0.0,300.0,300.0,0.0,0.0,0.0,15.798900000000001,10.532600000000002,33.555408,50.333112
sc02,01-07 11:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,0.0,0.0,88.02835000000042,0.0,300.0,300.0,0.0,0.0,0.0,24.959835,16.63989,21.785712000000004,32.678568
sc02,01-07 12:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,0.0,0.0,57.989028000000275,0.0,300.0,300.0,0.0,0.0,0.0,31.32882,20.88588,17.954304,26.931456000000004
sc02,01-07 13:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,0.0,0.0,35.85714799999995,0.0,300.0,300.0,0.0,0.0,0.0,34.38310500000001,22.92207,15.461616,23.192424
sc02,01-07 14:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,0.0,0.0,56.87132300000031,0.0,300.0,300.0,0.0,0.0,0.0,33.611145,22.40743,13.44312,20.16468
sc02,01-07 15:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,5.249766000000045,50.0,116.60000000000002,0.0,300.0,300.0,0.0,0.0,0.0,28.784505,19.18967,12.103104,18.154656
sc02,01-07 16:00:00+01:00,76.13407100000013,400.0,400.0,400.0,534.0,0.0,100.0,50.0,116.60000000000002,0.0,300.0,300.0,0.0,0.0,0.0,17.988405,11.99227,13.174464,19.761696
sc02,01-07 17:00:00+01:00,121.89999999999999,400.0,400.0,400.0,534.0,0.0,100.0,50.0,116.60000000000002,35.513875000000375,300.0,300.0,0.0,0.0,0.0,4.289925,2.85995,18.854256,28.281384
sc02,01-07 18:00:00+01:00,109.65403500000004,400.0,400.0,400.0,534.0,0.0,100.0,50.0,116.60000000000002,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,31.439568,47.159352
sc02,01-07 19:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,100.0,50.0,116.60000000000002,38.95329800000014,300.0,300.0,0.0,0.0,0.0,0.0,0.0,36.613152,54.919728
sc02,01-07 20:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,59.85754200000015,50.0,116.60000000000002,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,38.416032,57.624048
sc02,01-07 21:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,0.0,19.444635000000044,116.60000000000002,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,35.886576,53.82986400000001
sc02,01-07 22:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,38.754816,58.132224
sc02,01-07 23:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,40.324896,60.487344
sc03,01-01 00:00:00+01:00,0.0,318.35,0.0,0.0,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,376.98,565.47
sc03,01-01 01:00:00+01:00,0.0,297.097759,0.0,0.0,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,347.29344000000003,520.94016
sc03,01-01 02:00:00+01:00,0.0,271.6657400000002,0.0,0.0,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,322.12386,483.18579
sc03,01-01 03:00:00+01:00,0.0,242.92318,0.0,0.0,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,309.03936,463.55904
sc03,01-01 04:00:00+01:00,0.0,242.38405200000003,0.0,0.0,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,290.142,435.213
sc03,01-01 05:00:00+01:00,0.0,282.56521000000004,0.0,0.0,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,269.86830000000003,404.80245
sc03,01-01 06:00:00+01:00,0.0,313.306214,0.0,0.0,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,256.16682,384.25023
sc03,01-01 07:00:00+01:00,0.0,393.50461699999994,0.0,0.0,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,232.45518,348.68277
sc03,01-01 08:00:00+01:00,0.0,400.0,104.88445000000002,0.0,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.53832,0.35888000000000003,210.4677,315.70155
sc03,01-01 09:00:00+01:00,0.0,400.0,276.40092500000003,0.0,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,11.772495,7.848330000000001,177.56472000000002,266.34708
sc03,01-01 10:00:00+01:00,0.0,400.0,381.22400700000026,0.0,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,29.815695,19.87713,156.01404,234.02106
sc03,01-01 11:00:00+01:00,0.0,400.0,400.0,0.0,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,40.871895,27.24793,161.18226,241.77339
sc03,01-01 12:00:00+01:00,0.0,400.0,374.1549630000002,0.0,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,45.92964,30.61976,169.51734,254.27600999999999
sc03,01-01 13:00:00+01:00,0.0,400.0,365.64259999999985,0.0,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,46.602285,31.06819,171.94902,257.92353
sc03,01-01 14:00:00+01:00,0.0,400.0,400.0,0.0,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,44.12493,29.41662,173.08728000000002,259.63092
sc03,01-01 15:00:00+01:00,0.0,400.0,400.0,4.864298000000211,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,37.142790000000005,24.76186,158.99628,238.49442
sc03,01-01 16:00:00+01:00,0.0,400.0,400.0,175.55329200000003,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,22.91571,15.27714,150.39426,225.59139
sc03,01-01 17:00:00+01:00,0.0,400.0,400.0,251.62355800000034,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,5.17509,3.45006,159.4752,239.21280000000002
sc03,01-01 18:00:00+01:00,0.0,400.0,400.0,240.3592590000001,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,163.2207,244.83105000000003
sc03,01-01 19:00:00+01:00,0.0,400.0,400.0,181.131237,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,171.99438,257.99157
sc03,01-01 20:00:00+01:00,0.0,400.0,400.0,100.93823000000013,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,183.57804,275.36706
sc03,01-01 21:00:00+01:00,0.0,400.0,400.0,0.0,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,198.90072,298.35108
sc03,01-01 22:00:00+01:00,0.0,400.0,400.0,0.0,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,206.56998,309.85497
sc03,01-01 23:00:00+01:00,0.0,400.0,289.5208629999998,0.0,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,207.30588,310.95882
sc03,01-02 00:00:00+01:00,0.0,400.0,245.27010400000037,0.0,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,197.8749,296.81235
sc03,01-02 01:00:00+01:00,0.0,400.0,236.36897799999988,0.0,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,181.27614,271.91421
sc03,01-02 02:00:00+01:00,0.0,400.0,211.16645700000015,0.0,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,177.18012,265.77018
sc03,01-02 03:00:00+01:00,0.0,400.0,258.9302070000002,0.0,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,166.12164,249.18246
sc03,01-02 04:00:00+01:00,0.0,400.0,351.09140100000025,0.0,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,172.72578,259.08867
sc03,01-02 05:00:00+01:00,0.0,400.0,400.0,0.0,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,183.33456,275.00184
sc03,01-02 06:00:00+01:00,0.0,400.0,400.0,175.16650199999995,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,184.82562,277.23843
sc03,01-02 07:00:00+01:00,0.0,400.0,400.0,319.65848000000017,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,193.55244,290.32866
sc03,01-02 08:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,14.805921000001,50.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.65583,0.43722,182.03106,273.04659
sc03,01-02 09:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,100.0,50.0,29.083446999999985,0.0,300.0,300.0,0.0,0.0,0.0,12.63789,8.42526,165.6537,248.48055
sc03,01-02 10:00:00+01:00,1.8307960000002454,400.0,400.0,400.0,534.0,0.0,100.0,50.0,116.60000000000002,0.0,300.0,300.0,0.0,0.0,0.0,30.12207,20.08138,133.15386,199.73079
sc03,01-02 11:00:00+01:00,51.36777400000037,400.0,400.0,400.0,534.0,0.0,100.0,50.0,116.60000000000002,0.0,300.0,300.0,0.0,0.0,0.0,40.435785,26.95719,105.28314000000002,157.92471
sc03,01-02 12:00:00+01:00,77.04910800000032,400.0,400.0,400.0,534.0,0.0,100.0,50.0,116.60000000000002,0.0,300.0,300.0,0.0,0.0,0.0,44.65218,29.76812,85.53168,128.29752
sc03,01-02 13:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,100.0,50.0,116.60000000000002,68.51452200000064,300.0,300.0,0.0,0.0,0.0,44.476395,29.65093,80.5317,120.79755
sc03,01-02 14:00:00+01:00,98.92334300000016,400.0,400.0,400.0,534.0,0.0,100.0,50.0,116.60000000000002,0.0,300.0,300.0,0.0,0.0,0.0,40.983810000000005,27.32254,80.26518,120.39777
sc03,01-02 15:00:00+01:00,121.89999999999999,400.0,400.0,400.0,534.0,0.0,100.0,50.0,116.60000000000002,55.16254300000069,300.0,300.0,0.0,0.0,0.0,33.004545,22.00303,89.11866,133.67799
sc03,01-02 16:00:00+01:00,121.89999999999999,400.0,400.0,400.0,534.0,0.0,100.0,50.0,116.60000000000002,90.2,300.0,300.0,62.80995700000026,0.0,0.0,19.19916,12.79944,99.15132,148.72698
sc03,01-02 17:00:00+01:00,121.89999999999999,400.0,400.0,400.0,534.0,0.0,100.0,50.0,116.60000000000002,90.2,300.0,300.0,85.57366300000025,0.0,0.0,4.19826,2.79884,111.94584,167.91876
sc03,01-02 18:00:00+01:00,121.89999999999999,400.0,400.0,400.0,534.0,0.0,100.0,50.0,116.60000000000002,90.2,300.0,300.0,11.601921000000695,0.0,0.0,0.0,0.0,112.1247,168.18705
sc03,01-02 19:00:00+01:00,33.50314100000029,400.0,400.0,400.0,534.0,0.0,100.0,50.0,116.60000000000002,90.2,300.0,300.0,0.0,0.0,0.0,0.0,0.0,110.31294,165.46941
sc03,01-02 20:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,100.0,50.0,116.60000000000002,17.430035000000622,300.0,300.0,0.0,0.0,0.0,0.0,0.0,104.09526,156.14289
sc03,01-02 21:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,98.00652600000059,50.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,108.91734,163.37601
sc03,01-02 22:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,118.31112,177.46668
sc03,01-02 23:00:00+01:00,0.0,400.0,400.0,390.51302300000026,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,115.34076,173.01114
sc03,01-03 00:00:00+01:00,0.0,400.0,400.0,317.2050360000003,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,111.81036000000002,167.71554
sc03,01-03 01:00:00+01:00,0.0,400.0,400.0,137.51335500000027,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,119.51106,179.26659
sc03,01-03 02:00:00+01:00,0.0,400.0,400.0,74.37675620775636,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,134.2347,201.35205
sc03,01-03 03:00:00+01:00,0.0,400.0,400.0,148.15034799999992,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,144.5871,216.88065
sc03,01-03 04:00:00+01:00,0.0,400.0,400.0,110.69789600000001,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,157.10418,235.65627
sc03,01-03 05:00:00+01:00,0.0,400.0,400.0,384.61088500000005,534.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,168.03138,252.04707
sc03,01-03 06:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,0.0,2.2832160000000323,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,183.07296,274.60944000000006
sc03,01-03 07:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,95.26226700000085,50.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,194.9253,292.38795
sc03,01-03 08:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,100.0,50.0,82.79848700000036,0.0,300.0,300.0,0.0,0.0,0.0,0.641955,0.42797,198.16908000000004,297.25362
sc03,01-03 09:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,100.0,50.0,94.30308000000076,0.0,300.0,300.0,0.0,0.0,0.0,12.693255,8.46217,209.14566,313.71849
sc03,01-03 10:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,100.0,50.0,80.91488700000038,0.0,300.0,300.0,0.0,0.0,0.0,31.49586,20.99724,205.22706,307.84059
sc03,01-03 11:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,100.0,50.0,75.07619000000088,0.0,300.0,300.0,0.0,0.0,0.0,41.907825,27.93855,190.31526,285.47289
sc03,01-03 12:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,100.0,50.0,78.81554499999976,0.0,300.0,300.0,0.0,0.0,0.0,45.951195,30.63413,176.55726,264.83589
sc03,01-03 13:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,100.0,50.0,25.604197000000607,0.0,300.0,300.0,0.0,0.0,0.0,46.519995,31.013330000000003,188.04546,282.06819
sc03,01-03 14:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,100.0,50.0,13.364499000000475,0.0,300.0,300.0,0.0,0.0,0.0,43.987875,29.32525,204.21804000000003,306.32706
sc03,01-03 15:00:00+01:00,0.0,400.0,400.0,400.0,534.0,0.0,100.0,50.0,78.24113000000021,0.0,300.0,300.0,0.0,0.0,0.0,37.35291,24.90194,215.5197,323.27955
