Scenario,LoadLevel,CCGT_1,CCGT_2,CCGT_3,CCGT_4,CCGT_5,CCGT_6,CCGT_7,CCGT_8,Nuclear_1,Nuclear_2,OCGT_1
sc01,01-19 23:00:00+01:00,0.0,0.0,0.0,0.0,0.014928421660000113,0.0639,0.0,0.0,0.0,0.0,0.0
sc02,01-13 00:00:00+01:00,0.0284,0.0284,0.035500000000000004,0.035500000000000004,0.08878748462749993,0.1065,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc02,01-13 01:00:00+01:00,0.0284,0.0284,0.035500000000000004,0.035500000000000004,0.0426,0.1065,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc02,01-13 02:00:00+01:00,0.0284,0.0284,0.035500000000000004,0.035500000000000004,0.0426,0.05015934779042948,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc02,01-13 03:00:00+01:00,0.0284,0.0284,0.035500000000000004,0.035500000000000004,0.0426,0.0426,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc02,01-13 04:00:00+01:00,0.0284,0.0284,0.035500000000000004,0.035500000000000004,0.0426,0.0426,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc02,01-13 05:00:00+01:00,0.0284,0.0284,0.035500000000000004,0.035500000000000004,0.0426,0.07815068849749984,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc02,01-13 06:00:00+01:00,0.05448975492699982,0.0284,0.035500000000000004,0.035500000000000004,0.1065,0.1065,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc02,01-13 07:00:00+01:00,0.07100000000000001,0.0284,0.08745988491499995,0.035500000000000004,0.1065,0.1065,0.12425000000000001,0.04970000000000001,0.0,0.0,0.0
sc02,01-13 08:00:00+01:00,0.07100000000000001,0.07100000000000001,0.08875,0.04190207601724978,0.1065,0.1065,0.12425000000000001,0.12425000000000001,0.0,0.0,0.0
sc02,01-13 09:00:00+01:00,0.07100000000000001,0.07100000000000001,0.08875,0.07137129064469983,0.1065,0.1065,0.12425000000000001,0.12425000000000001,0.0,0.0,0.0
sc02,01-13 10:00:00+01:00,0.07100000000000001,0.0284,0.08875,0.035500000000000004,0.1065,0.1065,0.12425000000000001,0.12201903146799996,0.0,0.0,0.0
sc02,01-13 11:00:00+01:00,0.07100000000000001,0.0284,0.08875,0.035500000000000004,0.1065,0.1065,0.12425000000000001,0.06782070548400007,0.0,0.0,0.0
sc02,01-13 12:00:00+01:00,0.07100000000000001,0.0284,0.06976576748850004,0.035500000000000004,0.1065,0.1065,0.12425000000000001,0.04970000000000001,0.0,0.0,0.0
sc02,01-13 13:00:00+01:00,0.07100000000000001,0.0284,0.035500000000000004,0.035500000000000004,0.1065,0.1065,0.09159182551649989,0.04970000000000001,0.0,0.0,0.0
sc02,01-13 14:00:00+01:00,0.05634364664800007,0.0284,0.035500000000000004,0.035500000000000004,0.1065,0.1065,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc02,01-13 15:00:00+01:00,0.05964633966100019,0.0284,0.035500000000000004,0.035500000000000004,0.1065,0.1065,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc02,01-13 16:00:00+01:00,0.07100000000000001,0.0284,0.07650941121099987,0.035500000000000004,0.1065,0.1065,0.12425000000000001,0.04970000000000001,0.0,0.0,0.0
sc02,01-13 17:00:00+01:00,0.07100000000000001,0.07100000000000001,0.08875,0.08875,0.1065,0.1065,0.12425000000000001,0.12425000000000001,0.0,0.0,0.059747934963249726
sc02,01-13 18:00:00+01:00,0.07100000000000001,0.07100000000000001,0.08875,0.08875,0.1065,0.1065,0.12425000000000001,0.12425000000000001,0.0,0.0,0.1065
sc02,01-13 19:00:00+01:00,0.07100000000000001,0.07100000000000001,0.08875,0.08875,0.1065,0.1065,0.12425000000000001,0.12425000000000001,0.0,0.0,0.1065
sc02,01-13 20:00:00+01:00,0.07100000000000001,0.07100000000000001,0.08875,0.08875,0.1065,0.1065,0.12425000000000001,0.12425000000000001,0.0,0.0,0.1065
sc02,01-13 21:00:00+01:00,0.07100000000000001,0.07100000000000001,0.08875,0.07784748115149968,0.1065,0.1065,0.12425000000000001,0.12425000000000001,0.0,0.0,0.0
sc02,01-13 22:00:00+01:00,0.07100000000000001,0.038685945085999686,0.08875,0.035500000000000004,0.1065,0.1065,0.12425000000000001,0.12425000000000001,0.0,0.0,0.0
sc02,01-13 23:00:00+01:00,0.07100000000000001,0.0284,0.08875,0.035500000000000004,0.1065,0.1065,0.12425000000000001,0.05219760154149998,0.0,0.0,0.0
sc02,01-14 00:00:00+01:00,0.07100000000000001,0.0284,0.035500000000000004,0.035500000000000004,0.1065,0.1065,0.10496577590999992,0.04970000000000001,0.0,0.0,0.0
sc02,01-14 01:00:00+01:00,0.07100000000000001,0.0284,0.035500000000000004,0.035500000000000004,0.1065,0.1065,0.05212172593599989,0.04970000000000001,0.0,0.0,0.0
sc02,01-14 02:00:00+01:00,0.0284,0.0284,0.035500000000000004,0.035500000000000004,0.09596783621499996,0.1065,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc02,01-14 03:00:00+01:00,0.0284,0.0284,0.035500000000000004,0.035500000000000004,0.06268355362749987,0.1065,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc02,01-14 04:00:00+01:00,0.0284,0.0284,0.035500000000000004,0.035500000000000004,0.0426,0.1065,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc02,01-14 05:00:00+01:00,0.0284,0.0284,0.035500000000000004,0.035500000000000004,0.0426,0.1065,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc02,01-14 06:00:00+01:00,0.050000355453499845,0.0284,0.035500000000000004,0.035500000000000004,0.1065,0.1065,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc02,01-14 07:00:00+01:00,0.07100000000000001,0.0284,0.05343833903749986,0.035500000000000004,0.1065,0.1065,0.12425000000000001,0.04970000000000001,0.0,0.0,0.0
sc02,01-14 08:00:00+01:00,0.07100000000000001,0.0284,0.08875,0.035500000000000004,0.1065,0.1065,0.12425000000000001,0.11828385522276984,0.0,0.0,0.0
sc02,01-14 09:00:00+01:00,0.07100000000000001,0.0284,0.08875,0.035500000000000004,0.1065,0.1065,0.12425000000000001,0.09461154742599988,0.0,0.0,0.0
sc02,01-14 10:00:00+01:00,0.07100000000000001,0.0284,0.035500000000000004,0.035500000000000004,0.1065,0.1065,0.10668059421549982,0.04970000000000001,0.0,0.0,0.0
sc02,01-14 11:00:00+01:00,0.07100000000000001,0.0284,0.035500000000000004,0.035500000000000004,0.1065,0.1065,0.06153825397650006,0.04970000000000001,0.0,0.0,0.0
sc02,01-14 12:00:00+01:00,0.052375634857999946,0.0284,0.035500000000000004,0.035500000000000004,0.1065,0.1065,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc02,01-14 13:00:00+01:00,0.0284,0.0284,0.035500000000000004,0.035500000000000004,0.05918135888599997,0.1065,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc02,01-14 14:00:00+01:00,0.0284,0.0284,0.035500000000000004,0.035500000000000004,0.0426,0.10228838366000004,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc02,01-14 15:00:00+01:00,0.0284,0.0284,0.035500000000000004,0.035500000000000004,0.0426,0.09463720820676258,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc02,01-14 16:00:00+01:00,0.07100000000000001,0.0284,0.035500000000000004,0.035500000000000004,0.1065,0.1065,0.070034470645,0.04970000000000001,0.0,0.0,0.0
sc02,01-14 17:00:00+01:00,0.07100000000000001,0.07100000000000001,0.08875,0.04092890583394961,0.1065,0.1065,0.12425000000000001,0.12425000000000001,0.0,0.0,0.0
sc02,01-14 18:00:00+01:00,0.07100000000000001,0.07100000000000001,0.08875,0.08875,0.1065,0.1065,0.12425000000000001,0.12425000000000001,0.0,0.0,0.016917547571964436
sc02,01-14 19:00:00+01:00,0.07100000000000001,0.07100000000000001,0.08875,0.08875,0.1065,0.1065,0.12425000000000001,0.12425000000000001,0.0,0.0,0.0190390508304998
sc02,01-14 20:00:00+01:00,0.07100000000000001,0.07100000000000001,0.08875,0.08875,0.1065,0.1065,0.12425000000000001,0.12425000000000001,0.0,0.0,0.0
sc02,01-14 21:00:00+01:00,0.07100000000000001,0.0284,0.08875,0.035500000000000004,0.1065,0.1065,0.12425000000000001,0.10249297481049977,0.0,0.0,0.0
sc02,01-14 22:00:00+01:00,0.07100000000000001,0.0284,0.06412544370849979,0.035500000000000004,0.1065,0.1065,0.12425000000000001,0.04970000000000001,0.0,0.0,0.0
sc02,01-14 23:00:00+01:00,0.07100000000000001,0.0284,0.035500000000000004,0.035500000000000004,0.1065,0.1065,0.07481449796849986,0.04970000000000001,0.0,0.0,0.0
sc02,01-15 00:00:00+01:00,0.03994637045599995,0.0284,0.035500000000000004,0.035500000000000004,0.1065,0.1065,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc02,01-15 01:00:00+01:00,0.0284,0.0284,0.035500000000000004,0.035500000000000004,0.1065,0.1065,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc02,01-15 02:00:00+01:00,0.0284,0.0284,0.035500000000000004,0.035500000000000004,0.08085650463899978,0.1065,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc02,01-15 03:00:00+01:00,0.0284,0.0284,0.035500000000000004,0.035500000000000004,0.10639507914276304,0.1065,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc02,01-15 04:00:00+01:00,0.07100000000000001,0.0284,0.035500000000000004,0.035500000000000004,0.1065,0.1065,0.1180326968145,0.04970000000000001,0.0,0.0,0.0
sc02,01-15 05:00:00+01:00,0.07100000000000001,0.0386058060724997,0.08875,0.035500000000000004,0.1065,0.1065,0.12425000000000001,0.12425000000000001,0.0,0.0,0.0
sc02,01-15 06:00:00+01:00,0.07100000000000001,0.07100000000000001,0.08875,0.08875,0.1065,0.1065,0.12425000000000001,0.12425000000000001,0.0,0.0,0.0740865228274998
sc02,01-15 07:00:00+01:00,0.07100000000000001,0.07100000000000001,0.08875,0.08875,0.1065,0.1065,0.12425000000000001,0.12425000000000001,0.0,0.0,0.1065
sc02,01-15 08:00:00+01:00,0.07100000000000001,0.07100000000000001,0.08875,0.08875,0.1065,0.1065,0.12425000000000001,0.12425000000000001,0.0,0.0,0.1065
sc02,01-15 09:00:00+01:00,0.07100000000000001,0.07100000000000001,0.08875,0.08875,0.1065,0.1065,0.12425000000000001,0.12425000000000001,0.0,0.0,0.1065
sc02,01-15 10:00:00+01:00,0.07100000000000001,0.07100000000000001,0.08875,0.08875,0.1065,0.1065,0.12425000000000001,0.12425000000000001,0.0,0.0,0.07769228012150009
sc02,01-15 11:00:00+01:00,0.07100000000000001,0.07100000000000001,0.08875,0.08620442926100018,0.1065,0.1065,0.12425000000000001,0.12425000000000001,0.0,0.0,0.0
sc02,01-15 12:00:00+01:00,0.07100000000000001,0.047720736124000164,0.08875,0.035500000000000004,0.1065,0.1065,0.12425000000000001,0.12425000000000001,0.0,0.0,0.0
sc02,01-15 13:00:00+01:00,0.07100000000000001,0.0284,0.08875,0.035500000000000004,0.1065,0.1065,0.12425000000000001,0.09385863584249991,0.0,0.0,0.0
sc02,01-15 14:00:00+01:00,0.07100000000000001,0.0284,0.08875,0.035500000000000004,0.1065,0.1065,0.12425000000000001,0.04970000000000001,0.0,0.0,0.0
sc02,01-15 15:00:00+01:00,0.07100000000000001,0.0284,0.08875,0.035500000000000004,0.1065,0.1065,0.12425000000000001,0.052878203348763184,0.0,0.0,0.0
sc02,01-15 16:00:00+01:00,0.07100000000000001,0.053079803415000175,0.08875,0.035500000000000004,0.1065,0.1065,0.12425000000000001,0.12425000000000001,0.0,0.0,0.0
sc02,01-15 17:00:00+01:00,0.07100000000000001,0.07100000000000001,0.08875,0.08875,0.1065,0.1065,0.12425000000000001,0.12425000000000001,0.0,0.0,0.1065
sc02,01-15 18:00:00+01:00,0.07100000000000001,0.07100000000000001,0.08875,0.08875,0.1065,0.1065,0.12425000000000001,0.12425000000000001,0.0,0.0,0.1065
sc02,01-15 19:00:00+01:00,0.07100000000000001,0.07100000000000001,0.08875,0.08875,0.1065,0.1065,0.12425000000000001,0.12425000000000001,0.0,0.0,0.1065
sc02,01-15 20:00:00+01:00,0.07100000000000001,0.07100000000000001,0.08875,0.08875,0.1065,0.1065,0.12425000000000001,0.12425000000000001,0.0,0.0,0.07034348618149991
sc02,01-15 21:00:00+01:00,0.07100000000000001,0.03080185072849989,0.08875,0.0,0.1065,0.1065,0.12425000000000001,0.12425000000000001,0.0,0.0,0.0
sc02,01-15 22:00:00+01:00,0.07100000000000001,0.0,0.08670221189400003,0.0,0.1065,0.1065,0.12425000000000001,0.04970000000000001,0.0,0.0,0.0
sc02,01-15 23:00:00+01:00,0.036184358172499966,0.0,0.035500000000000004,0.0,0.1065,0.1065,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc02,01-16 00:00:00+01:00,0.0284,0.0,0.035500000000000004,0.0,0.07485174243476278,0.1065,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc02,01-16 01:00:00+01:00,0.0284,0.0,0.035500000000000004,0.0,0.0426,0.1065,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc02,01-16 02:00:00+01:00,0.0284,0.0,0.035500000000000004,0.0,0.0426,0.1065,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc02,01-16 03:00:00+01:00,0.0284,0.0,0.035500000000000004,0.0,0.0426,0.1065,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc02,01-16 04:00:00+01:00,0.04531467122599986,0.0,0.035500000000000004,0.0,0.1065,0.1065,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc02,01-16 05:00:00+01:00,0.07100000000000001,0.0,0.08875,0.0,0.1065,0.1065,0.12425000000000001,0.0516882825799999,0.0,0.0,0.0
sc02,01-16 06:00:00+01:00,0.07100000000000001,0.04077019314749987,0.08875,0.0,0.1065,0.1065,0.12425000000000001,0.12425000000000001,0.0,0.0,0.0
sc02,01-16 07:00:00+01:00,0.07100000000000001,0.04260000000000001,0.08875,0.05325,0.1065,0.1065,0.12425000000000001,0.12425000000000001,0.0,0.0,0.01566657440250011
sc02,01-16 08:00:00+01:00,0.07100000000000001,0.04260000000000001,0.08875,0.05325,0.1065,0.1065,0.12425000000000001,0.12425000000000001,0.0,0.0,0.01679229827536536
sc02,01-16 09:00:00+01:00,0.07100000000000001,0.04260000000000001,0.08875,0.05325,0.1065,0.1065,0.12425000000000001,0.12425000000000001,0.0,0.0,0.0016609628778498225
sc02,01-16 10:00:00+01:00,0.07100000000000001,0.04260000000000001,0.08875,0.013751911190000257,0.1065,0.1065,0.12425000000000001,0.12425000000000001,0.0,0.0,0.0
sc02,01-16 11:00:00+01:00,0.07100000000000001,0.0,0.08875,0.0,0.1065,0.1065,0.12425000000000001,0.09972763461200004,0.0,0.0,0.0
sc02,01-16 12:00:00+01:00,0.07100000000000001,0.0,0.08875,0.0,0.1065,0.1065,0.12425000000000001,0.04970000000000001,0.0,0.0,0.0
sc02,01-16 13:00:00+01:00,0.07100000000000001,0.0,0.035500000000000004,0.0,0.1065,0.1065,0.12425000000000001,0.04970000000000001,0.0,0.0,0.0
sc02,01-16 14:00:00+01:00,0.07100000000000001,0.0,0.0630209667817632,0.0,0.1065,0.1065,0.12425000000000001,0.04970000000000001,0.0,0.0,0.0
sc02,01-16 15:00:00+01:00,0.07100000000000001,0.0,0.08245721902199987,0.0,0.1065,0.1065,0.12425000000000001,0.04970000000000001,0.0,0.0,0.0
sc02,01-16 16:00:00+01:00,0.07100000000000001,0.009334543225800074,0.08875,0.0,0.1065,0.1065,0.12425000000000001,0.12425000000000001,0.0,0.0,0.0
sc02,01-16 17:00:00+01:00,0.07100000000000001,0.04260000000000001,0.08875,0.05325,0.1065,0.1065,0.12425000000000001,0.12425000000000001,0.0,0.0,0.05834854956474996
sc02,01-16 18:00:00+01:00,0.07100000000000001,0.04260000000000001,0.08875,0.05325,0.1065,0.1065,0.12425000000000001,0.12425000000000001,0.0,0.0,0.1065
sc02,01-16 19:00:00+01:00,0.07100000000000001,0.04260000000000001,0.08875,0.05325,0.1065,0.1065,0.12425000000000001,0.12425000000000001,0.0,0.0,0.1065
sc02,01-16 20:00:00+01:00,0.07100000000000001,0.04260000000000001,0.08875,0.05325,0.1065,0.1065,0.12425000000000001,0.12425000000000001,0.0,0.0,0.033554162994999956
sc02,01-16 21:00:00+01:00,0.07100000000000001,0.0,0.05325,0.0,0.1065,0.1065,0.12425000000000001,0.11553738789850011,0.0,0.0,0.0
sc02,01-16 22:00:00+01:00,0.07100000000000001,0.0,0.03800989767649977,0.0,0.1065,0.1065,0.12425000000000001,0.04970000000000001,0.0,0.0,0.0
sc02,01-16 23:00:00+01:00,0.0284,0.0,0.0,0.0,0.09701677555350005,0.1065,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc02,01-17 00:00:00+01:00,0.0284,0.0,0.0,0.0,0.09878064683599987,0.1065,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc02,01-17 01:00:00+01:00,0.0284,0.0,0.0,0.0,0.06852612047776303,0.1065,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc02,01-17 02:00:00+01:00,0.0284,0.0,0.0,0.0,0.08209344743349979,0.1065,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc02,01-17 03:00:00+01:00,0.0284,0.0,0.0,0.0,0.04993776284750001,0.1065,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc02,01-17 04:00:00+01:00,0.05512371804499989,0.0,0.0,0.0,0.1065,0.1065,0.04970000000000001,0.04970000000000001,0.0,0.0,0.0
sc02,01-17 05:00:00+01:00,0.07100000000000001,0.0,0.05325,0.0,0.1065,0.1065,0.12425000000000001,0.049718167124999914,0.0,0.0,0.0
sc02,01-17 06:00:00+01:00,0.07100000000000001,0.04260000000000001,0.05325,0.006842692094999959,0.1065,0.1065,0.12425000000000001,0.12425000000000001,0.0,0.0,0.0
sc02,01-17 07:00:00+01:00,0.07100000000000001,0.04260000000000001,0.05325,0.05325,0.1065,0.1065,0.12425000000000001,0.12425000000000001,0.0,0.0,0.014249775970000033
sc02,01-17 08:00:00+01:00,0.07100000000000001,0.04260000000000001,0.05325,0.05325,0.1065,0.1065,0.12425000000000001,0.12425000000000001,0.0,0.0,0.038723326827400074
sc02,01-17 09:00:00+01:00,0.07100000000000001,0.04260000000000001,0.05325,0.05325,0.1065,0.1065,0.12425000000000001,0.12425000000000001,0.0,0.0,0.004684563645149765
sc02,01-17 10:00:00+01:00,0.07100000000000001,0.04260000000000001,0.05325,0.012218617661499929,0.1065,0.1065,0.12425000000000001,0.12425000000000001,0.0,0.0,0.0
sc02,01-17 11:00:00+01:00,0.07100000000000001,0.0,0.05325,0.0,0.1065,0.1065,0.12425000000000001,0.08918663519649997,0.0,0.0,0.0
sc02,01-17 12:00:00+01:00,0.07100000000000001,0.0,0.026936849253000144,0.0,0.1065,0.1065,0.12425000000000001,0.04970000000000001,0.0,0.0,0.0
sc02,01-17 13:00:00+01:00,0.07100000000000001,0.0,0.0,0.0,0.1065,0.1065,0.12425000000000001,0.04970000000000001,0.0,0.0,0.0
sc02,01-17 14:00:00+01:00,0.07100000000000001,0.0,0.0,0.0,0.1065,0.1065,0.10813820270250012,0.04970000000000001,0.0,0.0,0.0
sc02,01-17 15:00:00+01:00,0.07100000000000001,0.0,0.0,0.0,0.1065,0.1065,0.09859274831426325,0.04970000000000001,0.0,0.0,0.0
sc02,01-17 16:00:00+01:00,0.07100000000000001,0.0,0.05325,0.0,0.1065,0.1065,0.12425000000000001,0.0752007538725,0.0,0.0,0.0
sc02,01-17 17:00:00+01:00,0.07100000000000001,0.04260000000000001,0.05325,0.05325,0.1065,0.1065,0.12425000000000001,0.12425000000000001,0.0,0.0,0.04593349785399981
sc02,01-17 18:00:00+01:00,0.07100000000000001,0.04260000000000001,0.05325,0.05325,0.1065,0.1065,0.12425000000000001,0.12425000000000001,0.0,0.0,0.1065
sc02,01-17 19:00:00+01:00,0.07100000000000001,0.04260000000000001,0.05325,0.05325,0.1065,0.1065,0.12425000000000001,0.12425000000000001,0.0,0.0,0.1065
sc02,01-17 20:00:00+01:00,0.07100000000000001,0.04260000000000001,0.05325,0.05325,0.1065,0.1065,0.12425000000000001,0.12425000000000001,0.0,0.0,0.03105144750099989
sc02,01-17 21:00:00+01:00,0.07100000000000001,0.005251779474999969,0.05325,0.0,0.1065,0.1065,0.12425000000000001,0.07455,0.0,0.0,0.0
sc02,01-17 22:00:00+01:00,0.07100000000000001,0.0,0.052234420792500055,0.0,0.1065,0.1065,0.12425000000000001,0.0,0.0,0.0,0.0
sc02,01-17 23:00:00+01:00,0.03225614777549993,0.0,0.0,0.0,0.1065,0.1065,0.04970000000000001,0.0,0.0,0.0,0.0
sc02,01-18 00:00:00+01:00,0.0284,0.0,0.0,0.0,0.09932899794099975,0.1065,0.04970000000000001,0.0,0.0,0.0,0.0
sc02,01-18 01:00:00+01:00,0.0284,0.0,0.0,0.0,0.10554065332499993,0.1065,0.04970000000000001,0.0,0.0,0.0,0.0
sc02,01-18 02:00:00+01:00,0.0284,0.0,0.0,0.0,0.05956665870026306,0.1065,0.04970000000000001,0.0,0.0,0.0,0.0
sc02,01-18 03:00:00+01:00,0.0284,0.0,0.0,0.0,0.08802963176349997,0.1065,0.04970000000000001,0.0,0.0,0.0,0.0
sc02,01-18 04:00:00+01:00,0.07100000000000001,0.0,0.0,0.0,0.1065,0.1065,0.08296718472250003,0.0,0.0,0.0,0.0
sc02,01-18 05:00:00+01:00,0.07100000000000001,0.0,0.05325,0.0,0.1065,0.1065,0.12425000000000001,0.03484623157399976,0.0,0.0,0.0
sc02,01-18 06:00:00+01:00,0.07100000000000001,0.04260000000000001,0.05325,0.04435577462000004,0.1065,0.1065,0.12425000000000001,0.07455,0.0,0.0,0.0
sc02,01-18 07:00:00+01:00,0.07100000000000001,0.04260000000000001,0.05325,0.05325,0.1065,0.1065,0.12425000000000001,0.07455,0.0,0.0,0.076073944781
sc02,01-18 08:00:00+01:00,0.07100000000000001,0.04260000000000001,0.05325,0.05325,0.1065,0.1065,0.12425000000000001,0.07455,0.0,0.0,0.1065
sc02,01-18 09:00:00+01:00,0.07100000000000001,0.04260000000000001,0.05325,0.05325,0.1065,0.1065,0.12425000000000001,0.07455,0.0,0.0,0.09255733724220022
sc02,01-18 10:00:00+01:00,0.07100000000000001,0.04260000000000001,0.05325,0.05325,0.1065,0.1065,0.12425000000000001,0.07455,0.0,0.0,0.004187350350499819
sc02,01-18 11:00:00+01:00,0.07100000000000001,0.011706446097500075,0.05325,0.0,0.1065,0.1065,0.12425000000000001,0.07455,0.0,0.0,0.0
sc02,01-18 12:00:00+01:00,0.07100000000000001,0.0,0.05325,0.0,0.1065,0.1065,0.12425000000000001,0.005555227120500051,0.0,0.0,0.0
sc02,01-18 13:00:00+01:00,0.07100000000000001,0.0,0.0,0.0,0.1065,0.1065,0.12425000000000001,0.0,0.0,0.0,0.0
sc02,01-18 14:00:00+01:00,0.07100000000000001,0.0,0.0,0.0,0.1065,0.1065,0.10809239950200006,0.0,0.0,0.0,0.0
sc02,01-18 15:00:00+01:00,0.07100000000000001,0.0,0.0,0.0,0.1065,0.1065,0.10260083463426328,0.0,0.0,0.0,0.0
sc02,01-18 16:00:00+01:00,0.07100000000000001,0.0,0.05325,0.0,0.1065,0.1065,0.12425000000000001,0.025558350918499964,0.0,0.0,0.0
sc02,01-18 17:00:00+01:00,0.07100000000000001,0.04260000000000001,0.05325,0.05325,0.1065,0.1065,0.12425000000000001,0.07455,0.0,0.0,0.07429465047734983
sc02,01-18 18:00:00+01:00,0.07100000000000001,0.04260000000000001,0.05325,0.05325,0.1065,0.1065,0.12425000000000001,0.07455,0.0,0.0,0.1065
sc02,01-18 19:00:00+01:00,0.07100000000000001,0.04260000000000001,0.05325,0.05325,0.1065,0.1065,0.12425000000000001,0.07455,0.0,0.0,0.1065
sc02,01-18 20:00:00+01:00,0.07100000000000001,0.04260000000000001,0.05325,0.05325,0.1065,0.1065,0.12425000000000001,0.07455,0.0,0.0,0.07162475512799993
sc02,01-18 21:00:00+01:00,0.07100000000000001,0.014812895678500028,0.05325,0.0,0.1065,0.1065,0.12425000000000001,0.07455,0.0,0.0,0.0
sc02,01-18 22:00:00+01:00,0.07100000000000001,0.0,0.05325,0.0,0.1065,0.1065,0.12425000000000001,0.053033175158999975,0.0,0.0,0.0
sc02,01-18 23:00:00+01:00,0.07100000000000001,0.0,0.0,0.0,0.1065,0.1065,0.06529581466649993,0.0,0.0,0.0,0.0
sc02,01-19 00:00:00+01:00,0.06673588004749993,0.0,0.0,0.0,0.1065,0.1065,0.04970000000000001,0.0,0.0,0.0,0.0
sc02,01-19 01:00:00+01:00,0.0663333584302629,0.0,0.0,0.0,0.1065,0.1065,0.04970000000000001,0.0,0.0,0.0,0.0
sc02,01-19 02:00:00+01:00,0.0284,0.0,0.0,0.0,0.1065,0.1065,0.04970000000000001,0.0,0.0,0.0,0.0
sc02,01-19 03:00:00+01:00,0.0284,0.0,0.0,0.0,0.1065,0.1065,0.04970000000000001,0.0,0.0,0.0,0.0
sc02,01-19 04:00:00+01:00,0.07100000000000001,0.0,0.0,0.0,0.1065,0.1065,0.06351689365599998,0.0,0.0,0.0,0.0
sc02,01-19 05:00:00+01:00,0.07100000000000001,0.0,0.05325,0.0,0.1065,0.1065,0.12425000000000001,0.010337295587499833,0.0,0.0,0.0
sc02,01-19 06:00:00+01:00,0.07100000000000001,0.04260000000000001,0.05325,0.02236660754649998,0.1065,0.1065,0.12425000000000001,0.07455,0.0,0.0,0.0
sc02,01-19 07:00:00+01:00,0.07100000000000001,0.04260000000000001,0.05325,0.05325,0.1065,0.1065,0.12425000000000001,0.07455,0.0,0.0,0.06656171444428488
sc02,01-19 08:00:00+01:00,0.07100000000000001,0.04260000000000001,0.05325,0.05325,0.1065,0.1065,0.12425000000000001,0.07455,0.0,0.0,0.1065
sc02,01-19 09:00:00+01:00,0.07100000000000001,0.04260000000000001,0.05325,0.05325,0.1065,0.1065,0.12425000000000001,0.07455,0.0,0.0,0.009126323741000027
sc02,01-19 10:00:00+01:00,0.04260000000000001,0.04260000000000001,0.05325,0.01658264782000029,0.1065,0.1065,0.07455,0.07455,0.0,0.0,0.0
sc02,01-19 11:00:00+01:00,0.04260000000000001,0.0,0.05325,0.0,0.1065,0.1065,0.07455,0.016140355982499997,0.0,0.0,0.0
sc02,01-19 12:00:00+01:00,0.04260000000000001,0.0,0.0,0.0,0.1065,0.1065,0.07455,0.0,0.0,0.0,0.0
sc02,01-19 13:00:00+01:00,0.04260000000000001,0.0,0.0,0.0,0.1065,0.1065,0.04679005218076336,0.0,0.0,0.0,0.0
sc02,01-19 14:00:00+01:00,0.04260000000000001,0.0,0.0,0.0,0.1065,0.1065,0.05921909719650008,0.0,0.0,0.0,0.0
sc02,01-19 15:00:00+01:00,0.04260000000000001,0.0,0.0,0.0,0.1065,0.1065,0.06574292751049997,0.0,0.0,0.0,0.0
sc02,01-19 16:00:00+01:00,0.04260000000000001,0.0,0.05325,0.0,0.1065,0.1065,0.07455,0.06517701160900012,0.0,0.0,0.0
sc02,01-19 17:00:00+01:00,0.04260000000000001,0.04260000000000001,0.05325,0.05325,0.1065,0.1065,0.07455,0.07455,0.0,0.0,0.0602098174295998
sc02,01-19 18:00:00+01:00,0.04260000000000001,0.04260000000000001,0.05325,0.05325,0.1065,0.1065,0.07455,0.07455,0.0,0.0,0.1065
